,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ020311,0.0036499405,0.005800402,0.04395803,0.003495302,0.027075876,0.9050868,0.004602478,0.0063310578
ZJ020312,0.23304768,0.18205902,0.15229799,0.0022344918,0.021802567,0.015842658,0.352408,0.04030754
ZJ020313,0.0134280035,0.013913353,0.056727283,0.01854766,0.031986646,0.8498058,0.010886204,0.0047050696
ZJ020314,0.24347655,0.24029666,0.15545678,0.0052663353,0.06165864,0.01795447,0.23725463,0.03863595
ZJ020315,0.0056475988,0.005542134,0.04614925,0.008117784,0.07124062,0.85631925,0.0019815653,0.0050017512
ZJ020316,0.2783139,0.22436287,0.17153715,0.0058606863,0.031251322,0.0138744265,0.18896538,0.08583427
ZJ020317,0.38312235,0.12001675,0.1712489,0.028588183,0.061467156,0.023018826,0.079614125,0.1329238
ZJ020318,0.100791,0.25306642,0.17441969,0.01344332,0.09763245,0.18992195,0.12533338,0.04539186
ZJ020319,0.09955908,0.22658561,0.2629665,0.0101541085,0.045410126,0.17118977,0.14383873,0.04029611
ZJ020320,0.15533176,0.28303534,0.13474244,0.0018243364,0.009273839,0.005255141,0.33081284,0.07972435
ZJ020321,0.15507886,0.2185923,0.24109441,0.0070494534,0.053939782,0.12618107,0.17760938,0.0204547
ZJ020322,0.21837413,0.310861,0.13912904,0.0045209974,0.012782676,0.0036277347,0.2377656,0.07293883
ZJ020323,0.14837386,0.05767353,0.21205819,0.028287452,0.20632121,0.2118466,0.096103154,0.039336078
ZJ020324,0.23420718,0.19294335,0.18075562,0.011173356,0.022781216,0.013041188,0.19784817,0.14724985
ZJ020325,0.00011749978,0.00018804941,0.004002068,0.00032743896,0.0036985504,0.9914386,0.00012627112,0.00010147117
ZJ020326,0.22428273,0.18541853,0.21182477,0.010023948,0.033578288,0.02336723,0.22860649,0.082898065
ZJ020327,0.77463645,0.049894117,0.055371445,0.005039708,0.037551064,0.0023186626,0.045411553,0.029777022
ZJ020328,0.23226337,0.12919706,0.10192489,0.00089942344,0.022415666,0.0069004144,0.49574697,0.010652138
ZJ020329,0.061373986,0.037619777,0.25458473,0.01513174,0.06586304,0.47279635,0.04550446,0.047125973
ZJ020330,0.098596275,0.019124342,0.23331933,0.21750209,0.04517731,0.049282484,0.015767723,0.32123044
ZJ020331,0.15929466,0.018488517,0.2692432,0.11689714,0.06770567,0.026594223,0.01618852,0.3255881
ZJ020332,0.06928542,0.007299622,0.45504993,0.12814729,0.09550304,0.16020359,0.008258431,0.07625266
ZJ020333,0.043441243,0.014981122,0.34610596,0.1297065,0.06327332,0.20543614,0.0071262512,0.1899295
ZJ020334,0.17215507,0.2904149,0.15210082,0.002232169,0.014578898,0.012408191,0.31136826,0.04474169
ZJ020335,0.2344666,0.097466424,0.15128718,0.0056181434,0.027123146,0.0075910324,0.4204021,0.056045406
ZJ020336,0.19308685,0.061323356,0.28407243,0.02201368,0.14884557,0.037017528,0.05487579,0.19876477
ZJ020337,0.18114622,0.13376527,0.2504663,0.016520554,0.04867699,0.034539092,0.21921183,0.11567375
ZJ020338,0.36585292,0.12682089,0.12411407,0.009642369,0.13157362,0.023736311,0.16132265,0.056937147
ZJ020339,0.26006016,0.024814246,0.38821918,0.056011137,0.07213319,0.038647965,0.038892027,0.121222116
ZJ020340,0.07484242,0.1929071,0.23481603,0.009009549,0.06284195,0.2505494,0.13826217,0.036771435
ZJ020341,0.27253956,0.12598068,0.16130841,0.002144515,0.0136155365,0.006650526,0.36924684,0.048513964
ZJ020342,0.17106165,0.13048857,0.24481873,0.013323424,0.052445844,0.048874266,0.26845858,0.070528895
ZJ020343,0.32576334,0.14408477,0.20181702,0.0077257585,0.04124904,0.014109222,0.15392224,0.11132863
ZJ020344,0.11169087,0.052478142,0.22247596,0.015656,0.085999206,0.4306689,0.06235611,0.018674921
ZJ020345,0.16951148,0.09455356,0.28060102,0.0027135785,0.011347585,0.009045972,0.38271242,0.04951443
ZJ020346,0.21223196,0.110055596,0.2873325,0.0077416585,0.025850488,0.015533299,0.2781763,0.0630782
ZJ020347,0.10874991,0.04632539,0.10449732,0.0012313621,0.013598001,0.00971057,0.7111211,0.004766489
ZJ020348,0.21239163,0.025030553,0.2948527,0.22376254,0.038508438,0.036328003,0.024975842,0.14415024
ZJ020349,0.17531833,0.08476127,0.3146193,0.0064607454,0.046597984,0.030603256,0.2691423,0.07249681
ZJ020350,0.16491233,0.15793262,0.18459739,0.0039740703,0.011277181,0.013112408,0.41191024,0.0522838
ZJ020351,0.18205763,0.056711603,0.3505736,0.008749076,0.03871292,0.051163018,0.2503766,0.061655506
ZJ020352,0.106783554,0.04437257,0.26263365,0.010520116,0.15218033,0.3062231,0.07796265,0.039324015
ZJ020353,0.06463812,0.028703019,0.2059353,0.022823822,0.20717756,0.40870264,0.027905919,0.034113612
ZJ020354,0.30948514,0.1311524,0.21817973,0.019553775,0.04222108,0.016033744,0.2207199,0.042654295
ZJ020355,0.15162942,0.3523851,0.16939609,0.009439527,0.050808333,0.091068126,0.1260133,0.049260017
ZJ020356,0.08467471,0.011054751,0.24303967,0.25171667,0.097794876,0.25796852,0.009341824,0.044408925
ZJ020357,0.20573787,0.08546385,0.15819524,0.008361034,0.11862102,0.053493332,0.3374553,0.032672465
ZJ020358,0.23511147,0.024783298,0.25411487,0.15145321,0.089755565,0.05550617,0.0177261,0.1715493
ZJ020359,0.15090473,0.16926229,0.2615055,0.0031847386,0.013318124,0.013986604,0.2695546,0.118283376
ZJ020360,0.097792804,0.13847286,0.1983133,0.0153455995,0.12058129,0.27787623,0.09615322,0.055464678
ZJ020361,0.38179144,0.2323078,0.092614196,0.005198611,0.030046357,0.004999479,0.20762165,0.04542044
ZJ020362,0.13516253,0.01696943,0.25442892,0.19828525,0.14704536,0.16697522,0.012699178,0.06843404
ZJ020363,0.30057082,0.07785433,0.2291906,0.02823106,0.030303815,0.029421015,0.25143167,0.052996732
ZJ020364,0.18836275,0.024986962,0.3591143,0.1489719,0.05585172,0.07610815,0.023265257,0.12333893
ZJ020365,0.04460468,0.037508037,0.10337614,0.021729808,0.05766151,0.69124526,0.032541957,0.011332595
ZJ020366,0.20813663,0.03559592,0.3023032,0.12549128,0.052493174,0.030952834,0.020727793,0.22429919
ZJ020367,0.11787142,0.07595847,0.317102,0.0047530853,0.0159497,0.040643275,0.39973533,0.027986724
ZJ020368,0.18285614,0.15312262,0.2354308,0.002089655,0.008213755,0.007298393,0.34398222,0.06700638
ZJ020369,0.36695188,0.16877893,0.15038891,0.011526887,0.030148763,0.0129295625,0.19802547,0.06124966
ZJ020370,0.026681347,0.03659834,0.29397464,0.0041505024,0.045122065,0.5346445,0.037265602,0.02156305
ZJ020371,0.20639287,0.21077754,0.16542704,0.009549239,0.037337255,0.02102285,0.27315053,0.07634269
ZJ020372,0.38036183,0.11999466,0.14208876,0.0031258212,0.07248231,0.02264737,0.23596649,0.023332762
ZJ020373,0.14474168,0.079889536,0.30507615,0.0023532223,0.010154542,0.019860726,0.40763584,0.030288372
ZJ020374,0.24548261,0.23978306,0.15548514,0.0050418465,0.031932667,0.013151191,0.23163715,0.07748638
ZJ020375,0.33419248,0.22494742,0.10163048,0.007226913,0.027177935,0.010114844,0.2511774,0.0435325
ZJ020376,0.35137254,0.19961594,0.13446821,0.004929339,0.027771927,0.009915815,0.2139853,0.057940956
ZJ020377,0.295829,0.02163725,0.3186732,0.03310992,0.10619125,0.03082695,0.027672505,0.16605997
ZJ020378,0.2681332,0.09360996,0.29965317,0.013460761,0.026115036,0.03473725,0.2177458,0.046544887
ZJ020379,0.20667523,0.09227783,0.26861486,0.003035539,0.019845888,0.016337093,0.35616127,0.037052326
ZJ020380,0.30463067,0.06398526,0.2406414,0.0011775654,0.012155331,0.0042603817,0.3454357,0.027713709
ZJ020381,0.0027715876,0.0048772288,0.028621437,0.014581499,0.017103253,0.9218195,0.0015715056,0.008654016
ZJ020382,0.1474346,0.021379272,0.21661124,0.19640394,0.14310634,0.209394,0.027884835,0.037785776
ZJ020383,0.26559502,0.058649022,0.1491128,0.010804238,0.33146122,0.08041407,0.06948741,0.034476146
ZJ020384,0.19739687,0.19417527,0.17832902,0.0039691785,0.027093993,0.01695443,0.353511,0.028570289
ZJ020385,0.3249119,0.3329245,0.07864831,0.0021723288,0.009939099,0.0018023791,0.18092662,0.06867486
ZJ020386,0.13405202,0.011354604,0.14490141,0.35241473,0.14645608,0.040137313,0.0060364776,0.16464737
ZJ020387,0.17639478,0.3304953,0.108616754,0.008528057,0.07802792,0.03669996,0.22879496,0.03244222
ZJ020388,0.27322593,0.2662159,0.09961376,0.002608155,0.029197475,0.0055124895,0.29869828,0.024927964
ZJ020389,0.22203152,0.09511081,0.31403923,0.0020036835,0.012258307,0.009207943,0.31153688,0.03381159
ZJ020390,0.28137854,0.058484532,0.28589872,0.025431104,0.1356954,0.09357807,0.033693407,0.085840315
ZJ020391,0.4347103,0.18671705,0.0906134,0.0016587857,0.026061134,0.002579078,0.21566841,0.04199184
ZJ020392,0.2500465,0.19352473,0.16626452,0.012029063,0.07287337,0.036574386,0.162012,0.1066754
ZJ020393,0.2858877,0.031505514,0.19607934,0.033475406,0.015642881,0.005853078,0.04742981,0.38412634
ZJ020394,0.35314888,0.19312291,0.103850625,0.007409974,0.020496687,0.0060265763,0.24047405,0.07547036
ZJ020395,0.20283778,0.06386167,0.3615604,0.065894686,0.06962471,0.05932777,0.10546847,0.071424454
ZJ020396,0.2485801,0.09092994,0.13028733,0.0037494577,0.066124596,0.008789028,0.42775276,0.023786908
ZJ020397,0.019300751,0.058642082,0.12932312,0.0048243343,0.035529852,0.71323526,0.031526674,0.007617955
ZJ020398,0.32691687,0.07597752,0.120082416,0.0013437882,0.021085022,0.00410175,0.43585518,0.014637511
ZJ020399,0.14672282,0.013040556,0.236047,0.22658828,0.13930751,0.07349824,0.011731333,0.15306424
ZJ020400,0.37656224,0.04157524,0.26059625,0.081298,0.107736364,0.042861033,0.048724543,0.04064632
ZJ020401,0.27732325,0.08092892,0.31838745,0.0052906005,0.09068028,0.04454739,0.15753706,0.02530501
ZJ020402,0.2899869,0.20987992,0.16346788,0.016493814,0.040980548,0.022152022,0.17199853,0.085040376
ZJ020403,0.1595643,0.28249466,0.1863249,0.002827101,0.015477236,0.016297821,0.2901722,0.046841778
ZJ020404,0.32194477,0.14780642,0.18905361,0.00699249,0.09097061,0.043227453,0.12789066,0.07211402
ZJ020405,0.19846009,0.2535183,0.13231283,0.0026184581,0.021983877,0.013973329,0.35511628,0.02201686
ZJ020406,0.23541568,0.37981167,0.094864115,0.0024679534,0.0113821905,0.0038838445,0.20671119,0.06546339
ZJ020407,0.27569106,0.10023009,0.25811648,0.006171994,0.10055542,0.050537504,0.16338032,0.04531706
ZJ020408,0.099636815,0.024409952,0.14527203,0.10818363,0.02861635,0.012096541,0.0135504,0.5682343
ZJ020409,0.19513091,0.067299604,0.2889943,0.0083178645,0.033720497,0.041537732,0.29837948,0.0666196
ZJ020410,0.20499294,0.12211054,0.08663055,0.002359567,0.089990325,0.025954533,0.45948863,0.008473009
ZJ020411,0.5971207,0.031699453,0.0817378,0.0016881372,0.008545999,0.0009399462,0.27269226,0.0055757114
ZJ020412,0.38217157,0.15363696,0.092266515,0.027702242,0.03692808,0.0045374,0.2371256,0.06563159
ZJ020413,0.5095268,0.06506944,0.124507464,0.042703297,0.032502472,0.0037143494,0.050431706,0.17154446
ZJ020414,0.18521327,0.043042276,0.13351294,0.0014315526,0.03341466,0.017474022,0.57769257,0.008218712
ZJ020415,0.1549978,0.11912473,0.07953621,0.0014216123,0.031687163,0.0070272605,0.59050095,0.015704283
ZJ020416,0.11711603,0.008204936,0.22195089,0.17576058,0.20668437,0.2095774,0.008424594,0.052281205
ZJ020417,0.14752056,0.15285131,0.28891736,0.0034751745,0.08077546,0.049367785,0.22879596,0.048296336
ZJ020418,0.40394267,0.20166783,0.0714053,0.004612031,0.02770434,0.004679406,0.25328043,0.032707985
ZJ020419,0.17708178,0.034603372,0.41409937,0.08057556,0.047532313,0.06829882,0.022702806,0.15510596
ZJ020420,0.14741312,0.056649346,0.31927425,0.030278206,0.15934867,0.15203801,0.06155067,0.07344776
ZJ020421,0.23155817,0.06692722,0.25464705,0.044117805,0.038118776,0.015546967,0.034750197,0.3143339
ZJ020422,0.2422558,0.13965733,0.15175693,0.003741172,0.02717592,0.011976563,0.38538167,0.038054563
ZJ020423,0.23383848,0.13378574,0.29125598,0.013002867,0.02157326,0.03897706,0.21027151,0.057295103
ZJ020424,0.4830459,0.06923805,0.20510434,0.024157926,0.040650755,0.009460736,0.073960006,0.09438231
ZJ020425,0.08418268,0.064444296,0.4376849,0.010833655,0.06844347,0.1715549,0.077025294,0.08583082
ZJ020426,0.2591257,0.04276875,0.08893252,0.008886122,0.50450224,0.036159,0.030229593,0.02939615
ZJ020427,0.21709481,0.09170072,0.25892013,0.011132936,0.07707207,0.12453466,0.1721486,0.047396082
ZJ020428,0.2613706,0.014095676,0.12622985,0.26963896,0.14186735,0.015733343,0.007842721,0.1632215
ZJ020429,0.026252206,0.026935508,0.12304975,0.010327774,0.08080577,0.67627347,0.035814963,0.020540591
ZJ020430,0.077719316,0.022032233,0.452987,0.005545324,0.030332753,0.3130044,0.085791424,0.012587538
ZJ020431,0.05512593,0.023972336,0.3468628,0.099117994,0.06785665,0.18398176,0.010936996,0.21214554
ZJ020432,0.25066528,0.09494159,0.17019914,0.0015575212,0.0139680365,0.008390332,0.42719248,0.033085555
ZJ020433,0.18177843,0.021993907,0.22326283,0.17971568,0.16408075,0.106153324,0.012219984,0.110795096
ZJ020434,0.3612545,0.18051948,0.13686518,0.004806734,0.023532787,0.008223185,0.22902384,0.05577426
ZJ020435,0.21869472,0.070198216,0.14901331,0.0065429956,0.06425108,0.022497576,0.438353,0.030449092
ZJ020436,0.15434797,0.44726494,0.097973995,0.0017462167,0.009983384,0.0051401677,0.20498158,0.07856164
ZJ020437,0.23261103,0.14759833,0.2655775,0.0048660855,0.036547888,0.021834306,0.21268402,0.07828086
ZJ020438,0.31535652,0.14888716,0.20861176,0.0028623848,0.018657297,0.008429211,0.21803038,0.079165354
ZJ020439,0.18382542,0.07661968,0.30562255,0.0027676083,0.015906328,0.017163826,0.36427245,0.033822116
ZJ020440,0.25100872,0.023993574,0.27412435,0.2079886,0.09104491,0.07413402,0.027015809,0.05068991
ZJ020441,0.25701544,0.14899316,0.05884347,0.0011923768,0.03486573,0.0038926492,0.4811277,0.014069387
ZJ020442,0.3314708,0.05911965,0.23902485,0.067274205,0.06517272,0.023799416,0.04837545,0.16576292
ZJ020443,0.32393065,0.16613115,0.16200595,0.011099157,0.019068487,0.008324477,0.23684566,0.07259444
ZJ020444,0.3348562,0.07055949,0.237225,0.024521053,0.041459408,0.015772505,0.13124382,0.14436258
ZJ020445,0.08480868,0.0033998853,0.10364589,0.676836,0.019751167,0.016679522,0.0026741964,0.092204645
ZJ020446,0.319818,0.06787432,0.21874326,0.021191744,0.02345201,0.017095504,0.2805989,0.05122622
ZJ020447,0.22784959,0.0827605,0.25918353,0.028634306,0.06462754,0.034623407,0.15473667,0.14758448
ZJ020448,0.095435426,0.006420138,0.46311635,0.16467375,0.06458598,0.10367359,0.010284812,0.09180997
ZJ020449,0.22202177,0.27128416,0.15858178,0.0013269074,0.025594397,0.013760633,0.2929887,0.014441674
ZJ020450,0.22109632,0.16321974,0.22256644,0.005503568,0.044141017,0.023422105,0.22571982,0.094331086
ZJ020451,0.14106165,0.10130369,0.4029701,0.0062367204,0.032975066,0.042920887,0.21466485,0.057867017
ZJ020452,0.45880303,0.14717235,0.039298743,0.0011152885,0.02081184,0.0016260806,0.3118408,0.019331818
ZJ020453,0.24167953,0.35258406,0.10262719,0.002396216,0.014915195,0.006720228,0.22803627,0.051041286
ZJ020454,0.43293115,0.09823372,0.14333707,0.009648864,0.13553448,0.018045172,0.12022364,0.04204594
ZJ020455,0.0054539265,0.005865691,0.033897612,0.007852853,0.08459576,0.8563539,0.0016381296,0.0043420377
ZJ020456,0.40733287,0.14542904,0.08977909,0.0009799632,0.020233965,0.0023043493,0.31168336,0.022257373
ZJ020457,0.09302652,0.11319982,0.17726251,0.017675286,0.113106795,0.35968828,0.09570727,0.03033348
ZJ020458,0.08010228,0.0068503413,0.16040611,0.16252309,0.03971186,0.0063036485,0.0059042373,0.5381984
ZJ020459,0.017802715,0.029039238,0.093505524,0.010873261,0.085025445,0.7244121,0.018257895,0.021083815
ZJ020460,0.100331604,0.3360749,0.1598329,0.0024029976,0.017377833,0.03697738,0.3082283,0.03877414
ZJ020461,0.12972797,0.14281796,0.21186662,0.015757915,0.09948258,0.22007504,0.14461623,0.035655722
ZJ020462,0.22625406,0.010948282,0.08777543,0.46338144,0.09424356,0.019869864,0.012572778,0.08495461
ZJ020463,0.0182027,0.01542621,0.06180885,0.011929664,0.061280046,0.81299144,0.005712981,0.01264808
ZJ020464,0.37593764,0.066309035,0.1533861,0.056151908,0.037941497,0.01965463,0.25000438,0.040614743
ZJ020465,0.2447301,0.16806455,0.20679963,0.003152972,0.08756073,0.01951686,0.2112129,0.058962185
ZJ020466,0.07942521,0.018013954,0.3944828,0.14575538,0.07845853,0.17078719,0.01813274,0.09494423
ZJ020467,0.4500642,0.23836276,0.05766389,0.0027434372,0.031377535,0.0025971937,0.15642074,0.0607703
ZJ020468,0.13851744,0.059680283,0.45029327,0.0040471414,0.02428814,0.07594427,0.22954725,0.017682185
ZJ020469,0.12973523,0.1929281,0.27054676,0.010152047,0.03786095,0.10477518,0.21270518,0.041296497
ZJ020470,0.40474087,0.03880971,0.23830274,0.049385604,0.14724566,0.03661318,0.048961386,0.035940852
ZJ020471,0.2003943,0.10932143,0.2598828,0.006133922,0.020591622,0.016494108,0.32541284,0.061768964
ZJ020472,0.101431176,0.0062536113,0.12337631,0.5879892,0.063810974,0.022314636,0.0036538965,0.091170155
ZJ020473,0.23313189,0.054840036,0.4015852,0.0062146075,0.026425542,0.026545571,0.21450266,0.03675452
ZJ020474,0.43583262,0.07611343,0.23147064,0.02540323,0.033193395,0.009130676,0.06096269,0.1278934
ZJ020475,0.12553202,0.16947825,0.25918323,0.0027564198,0.03238059,0.057066847,0.31898615,0.034616407
ZJ020476,0.19536057,0.026693217,0.2253614,0.21141912,0.041263733,0.01586721,0.028421577,0.2556132
ZJ020477,0.06453655,0.01852948,0.19267882,0.31452373,0.064063534,0.09365252,0.008002613,0.24401285
ZJ020478,0.010231519,0.010135369,0.06928203,0.0073280605,0.03677893,0.84114325,0.011853223,0.01324753
ZJ020479,0.0062735346,0.00606045,0.0399722,0.008652954,0.0774861,0.85464823,0.0018364674,0.0050699944
ZJ020480,0.26498437,0.11127158,0.3024747,0.051644735,0.07137618,0.049865305,0.07726279,0.071120396
ZJ020481,0.15967143,0.07625871,0.26894596,0.0047072885,0.021189932,0.026605278,0.4131939,0.02942755
ZJ020482,0.18354908,0.10926691,0.27459368,0.010538713,0.039481375,0.03281011,0.2780446,0.07171547
ZJ020483,0.09253589,0.011832642,0.41773006,0.08278009,0.06475397,0.2330901,0.015154233,0.08212306
ZJ020484,0.03645377,0.057230372,0.28203896,0.007936015,0.034932584,0.47507665,0.0676919,0.03863973
ZJ020485,0.3002044,0.1726211,0.120457314,0.0089231515,0.013498785,0.0057264296,0.2960468,0.08252209
ZJ020486,0.30237988,0.08695425,0.292941,0.005616876,0.033319354,0.01717331,0.21638498,0.04523035
ZJ020487,0.33693588,0.027472282,0.2306836,0.15609348,0.109020054,0.06578514,0.03666724,0.037342306
ZJ020488,0.20571303,0.009506705,0.18777807,0.20138949,0.19022503,0.049430978,0.0070056426,0.14895107
ZJ020489,0.14637661,0.02131803,0.3460035,0.19808663,0.06120823,0.12545061,0.018793875,0.08276253
ZJ020490,0.2929973,0.02876482,0.46060914,0.010093394,0.031810455,0.02125858,0.08759797,0.066868395
ZJ020491,5.2607258e-05,0.0001697503,0.0019063447,0.00013204353,0.0018401161,0.99574125,7.2228206e-05,8.5610154e-05
ZJ020492,0.20705463,0.101376906,0.034962393,0.00043398916,0.013453194,0.0017839378,0.63631356,0.004621498
ZJ020493,0.33594945,0.31099477,0.10739631,0.004926227,0.022827713,0.0051045683,0.13119948,0.08160143
ZJ020494,0.32720667,0.30931953,0.09249268,0.0027946702,0.041196696,0.0066669355,0.16184041,0.058482442
ZJ020495,0.21895704,0.17989634,0.27094004,0.005186677,0.034716673,0.05056458,0.21716477,0.022573886
ZJ020496,0.22626206,0.025141545,0.27714455,0.13752282,0.07684295,0.052164566,0.03202568,0.17289583
ZJ020497,0.10091356,0.006749386,0.35057455,0.31750742,0.025344485,0.05836289,0.00798535,0.13256237
ZJ020498,0.283728,0.25457174,0.11575322,0.0042207707,0.058963653,0.013495969,0.24065466,0.028611979
ZJ020499,0.2625517,0.2147619,0.07426246,0.0024202866,0.06540866,0.010100402,0.35128593,0.019208739
ZJ020500,0.1849883,0.12697615,0.32240826,0.0078676,0.05131992,0.06810959,0.17359865,0.06473157
ZJ020501,0.19054106,0.018625928,0.18837413,0.22888368,0.16697483,0.08307319,0.009471858,0.114055306
ZJ020502,0.19189757,0.17172724,0.26576245,0.0056726877,0.051175833,0.10250807,0.18955223,0.021703986
ZJ020503,0.17544198,0.20855516,0.21261787,0.005960982,0.044697687,0.035775363,0.28625607,0.0306949
ZJ020504,0.08317896,0.025387812,0.14887883,0.021127341,0.3153287,0.35566574,0.028539624,0.021892948
ZJ020505,0.2284621,0.027697112,0.44394937,0.022690445,0.09577582,0.09209525,0.04400696,0.045322895
ZJ020506,0.0032925939,0.0031290352,0.061348367,0.0012453055,0.01519439,0.90922105,0.004630224,0.0019390249
ZJ020507,0.12606557,0.06357515,0.2847151,0.008956724,0.16673395,0.17649421,0.13098504,0.042474307
ZJ020508,0.36406827,0.034375902,0.22745864,0.07037577,0.16617613,0.052890684,0.042519175,0.042135343
ZJ020509,0.42571825,0.073323965,0.18259025,0.014605834,0.046206746,0.010684097,0.1389049,0.10796593
